init_node	term_node	demand
73	9	6.045
73	10	4.074
73	11	1.962
73	12	7.188
73	13	2.808
73	14	3.657
73	15	3.666
73	16	0.306
73	17	1.116
73	18	0.054
73	19	0.114
73	20	1.155
73	21	2.481
73	22	2.724
73	23	3.069
73	24	1.191
73	25	0.855
73	26	1.425
73	27	1.236
73	28	4.692
73	29	2.598
73	30	3.654
73	31	15.417
73	32	8.886
73	33	18.108
73	34	11.637
73	35	15.279
73	36	19.266
73	37	0.402
73	38	0.21
73	39	0.237
73	40	1.389
73	41	0.852
73	42	0.918
73	43	0.834
73	44	1.344
73	45	0.681
73	46	2.217
73	47	1.416
73	48	3.045
73	49	3.096
73	50	5.154
73	51	3.801
73	52	1.845
73	53	0.705
73	54	0.57
73	55	0.678
73	56	1.968
73	57	1.641
73	58	1.977
73	59	0.387
73	60	0.843
73	61	1.095
73	62	2.112
73	63	1.341
73	64	3.198
73	65	3.012
73	66	1.926
73	67	4.473
73	68	3.858
73	69	2.817
73	70	8.499
73	71	20.127
73	72	23.604
73	74	12.618
73	75	19.617
73	76	16.041
73	77	19.953
73	78	0.066
73	79	0.834
73	80	0.036
73	81	2.289
73	82	5.604
73	83	0.633
73	84	1.794
73	85	3.684
73	86	0.786
73	87	0.711
73	88	2.493
73	89	3.825
73	90	5.805
73	91	14.052
73	92	28.836
73	93	4.215
73	94	0.195
73	95	5.082
73	96	0.018
73	97	2.124
73	98	1.371
74	1	0.87
74	2	0.168
74	3	0.291
74	4	0.558
74	5	0.267
74	6	0.93
74	7	3.672
74	8	1.413
74	9	3.105
74	10	1.431
74	11	0.669
74	12	3.729
74	13	0.702
74	14	1.365
74	15	0.948
74	16	0.012
74	17	0.192
74	18	0.015
74	19	0.012
74	20	0.165
74	21	0.825
74	22	0.825
74	23	1.791
74	24	0.318
74	25	0.225
74	26	0.417
74	27	0.336
74	28	1.686
74	29	0.801
74	30	1.683
74	31	7.551
74	32	4.281
74	33	7.719
74	34	6.762
74	35	7.272
74	36	10.566
74	37	0.045
74	38	0.015
74	39	0.039
74	40	0.279
74	41	0.291
74	42	0.12
74	43	0.162
74	44	0.471
74	45	0.096
74	46	0.54
74	47	0.246
74	48	1.413
74	49	1.326
74	50	2.013
74	51	1.794
74	52	0.411
74	53	0.255
74	54	0.135
74	55	0.126
74	56	0.633
74	57	0.606
74	58	0.663
74	59	0.063
74	60	0.315
74	61	0.264
74	62	0.444
74	63	0.411
74	64	0.966
74	65	1.005
74	66	0.546
74	67	1.296
74	68	1.728
74	69	0.867
74	70	4.374
74	71	7.017
74	72	9.525
74	73	11.97
74	75	7.422
74	76	7.032
74	77	10.026
74	78	0.027
74	79	0.138
74	80	0.012
74	81	1.17
74	82	1.932
74	83	0.165
74	84	0.564
74	85	1.263
74	86	0.159
74	87	0.456
74	88	1.206
74	89	1.242
74	90	1.803
74	91	7.251
74	92	11.58
74	93	2.757
74	94	0.036
74	95	2.319
74	96	0.012
74	97	0.711
74	98	0.852
75	1	5.061
75	2	1.062
75	3	1.395
75	4	2.337
75	5	2.157
75	6	3.087
75	7	8.379
75	8	4.554
75	9	6.726
75	10	4.938
75	11	1.968
75	12	5.223
75	13	1.95
75	14	2.04
75	15	2.046
75	16	0.93
75	17	1.347
75	18	0.531
75	19	0.795
75	20	1.125
75	21	1.467
75	22	1.404
75	23	1.83
75	24	1.233
75	25	0.963
75	26	1.734
75	27	0.93
75	28	3.606
75	29	1.128
75	30	2.157
75	31	10.014
75	32	6.399
75	33	9.681
75	34	6.057
75	35	6.756
75	36	11.124
75	37	1.953
75	38	0.999
75	39	2.43
75	40	1.935
75	41	1.635
75	42	1.56
75	43	0.9
75	44	1.938
75	45	1.758
75	46	5.355
75	47	4.884
75	48	5.259
75	49	3.348
75	50	3.813
75	51	2.694
75	52	1.641
75	53	0.633
75	54	0.408
75	55	0.492
75	56	1.344
75	57	0.813
75	58	1.029
75	59	0.366
75	60	0.834
75	61	0.948
75	62	1.674
75	63	1.128
75	64	1.929
75	65	2.073
75	66	1.38
75	67	2.694
75	68	2.469
75	69	1.176
75	70	4.746
75	71	10.299
75	72	10.53
75	73	19.143
75	74	7.68
75	76	7.323
75	77	10.635
75	78	0.936
75	79	2.61
75	80	0.381
75	81	4.635
75	82	2.919
75	83	0.477
75	84	1.104
75	85	2.283
75	86	0.693
75	87	0.606
75	88	1.686
75	89	1.575
75	90	2.127
75	91	9.201
75	92	12.855
75	93	2.448
75	94	0.312
75	95	2.058
75	96	0.66
75	97	0.9
75	98	0.696
76	1	3.342
76	2	1.257
76	3	0.855
76	4	2.538
76	5	1.257
76	6	3.393
76	7	7.05
76	8	4.962
76	9	6.108
76	10	4.11
76	11	2.211
76	12	4.953
76	13	1.599
76	14	2.388
76	15	1.932
76	16	0.723
76	17	1.029
76	18	0.582
76	19	0.657
76	20	0.912
76	21	1.299
76	22	1.392
76	23	2.097
76	24	1.104
76	25	0.774
76	26	1.653
76	27	0.753
76	28	3.306
76	29	1.233
76	30	1.533
76	31	9.558
76	32	5.13
76	33	8.016
76	34	6.984
76	35	5.529
76	36	10.293
76	37	1.026
76	38	1.29
76	39	2.043
76	40	2.157
76	41	0.981
76	42	1.878
76	43	1.134
76	44	1.104
76	45	2.121
76	46	4.971
76	47	3.753
76	48	4.563
76	49	2.7
76	50	3.339
76	51	1.671
76	52	1.554
76	53	0.669
76	54	0.315
76	55	0.402
76	56	1.401
76	57	0.723
76	58	0.891
76	59	0.225
76	60	0.819
76	61	0.822
76	62	1.164
76	63	0.99
76	64	1.605
76	65	1.857
76	66	1.185
76	67	2.439
76	68	1.302
76	69	0.93
76	70	3.333
76	71	9.645
76	72	8.448
76	73	15.399
76	74	7.056
76	75	7.149
76	77	8.115
76	78	1.299
76	79	1.623
76	80	0.552
76	81	3.945
76	82	1.653
76	83	0.471
76	84	0.993
76	85	2.241
76	86	0.474
76	87	0.54
76	88	0.948
76	89	1.689
76	90	2.25
76	91	8.931
76	92	11.208
76	93	2.712
76	94	0.33
76	95	1.491
76	96	0.459
76	97	0.825
76	98	0.756
77	1	0.297
77	2	0.141
77	3	0.225
77	4	0.759
77	5	0.114
77	6	1.242
77	7	3.348
77	8	1.854
77	9	2.49
77	10	1.995
77	11	0.855
77	12	3.948
77	13	1.293
77	14	1.923
77	15	1.686
77	16	0.027
77	17	0.03
77	18	0.033
77	19	0.033
77	20	0.033
77	21	0.876
77	22	0.855
77	23	1.347
77	24	0.384
77	25	0.243
77	26	0.276
77	27	0.447
77	28	1.668
77	29	1.299
77	30	1.815
77	31	13.047
77	32	8.454
77	33	11.898
77	34	7.341
77	35	8.757
77	36	10.632
77	37	0.021
77	38	0.027
77	39	0.039
77	40	0.147
77	41	0.201
77	42	0.036
77	43	0.219
77	44	0.462
77	45	0.03
77	46	0.648
77	47	0.135
77	48	1.332
77	49	1.566
77	50	2.238
77	51	1.827
77	52	0.279
77	53	0.207
77	54	0.177
77	55	0.057
77	56	0.531
77	57	0.753
77	58	0.822
77	59	0.114
77	60	0.309
77	61	0.315
77	62	0.696
77	63	0.468
77	64	1.227
77	65	1.059
77	66	0.621
77	67	1.914
77	68	1.884
77	69	1.443
77	70	4.749
77	71	17.13
77	72	17.715
77	73	19.806
77	74	10.524
77	75	10.818
77	76	8.394
77	78	0.042
77	79	0.036
77	80	0.024
77	81	0.879
77	82	2.673
77	83	0.126
77	84	0.612
77	85	1.206
77	86	0.255
77	87	0.33
77	88	1.29
77	89	2.016
77	90	3.663
77	91	12.009
77	92	16.935
77	93	3.114
77	94	0.006
77	95	2.868
77	96	0.012
77	97	0.822
77	98	0.768
78	1	14.184
78	2	2.811
78	3	2.514
78	4	5.598
78	5	6.078
78	6	5.034
78	7	7.602
78	8	8.145
78	9	6.135
78	10	2.166
78	11	0.618
78	12	1.302
78	13	0.999
78	14	0.513
78	15	3.15
78	16	3.309
78	17	2.706
78	18	3.936
78	19	2.502
78	20	2.334
78	21	0.489
78	22	0.444
78	23	0.105
78	24	1.953
78	25	1.164
78	26	3.147
78	27	0.966
78	28	1.92
78	29	0.291
78	30	0.396
78	31	0.039
78	32	0.021
78	33	0.033
78	34	0.132
78	35	0.567
78	36	0.033
78	37	4.596
78	38	2.673
78	39	5.508
78	40	7.089
78	41	3.507
78	42	7.8
78	43	2.82
78	44	3.45
78	45	0.855
78	46	2.001
78	47	2.826
78	48	1.749
78	49	1.056
78	50	3.789
78	51	2.136
78	52	3.456
78	53	0.537
78	54	0.285
78	55	0.603
78	56	0.942
78	57	0.111
78	58	0.309
78	59	0.582
78	60	0.675
78	61	1.62
78	62	1.734
78	63	0.834
78	64	1.083
78	65	0.957
78	66	1.218
78	67	1.956
78	68	1.509
78	69	0.528
78	70	0.072
78	71	0.057
78	72	0.045
78	73	0.054
78	74	0.042
78	75	1.554
78	76	1.206
78	77	0.039
78	79	7.824
78	80	2.64
78	81	1.257
78	82	3.33
78	83	0.633
78	84	0.6
78	85	0.807
78	86	0.843
78	87	0.123
78	88	0.477
78	89	0.222
78	90	0.03
78	91	0.231
78	92	1.116
78	93	0.066
78	94	0.915
78	95	0.039
78	96	1.692
78	97	0.018
78	98	0.003
79	1	14.349
79	2	3.057
79	3	2.685
79	4	6.525
79	5	3.657
79	6	8.616
79	7	18.408
79	8	12.279
79	9	15.756
79	10	2.559
79	11	1.086
79	12	2.325
79	13	0.771
79	14	0.954
79	15	4.419
79	16	2.652
79	17	2.472
79	18	2.817
79	19	2.202
79	20	2.238
79	21	0.72
79	22	0.786
79	23	0.783
79	24	1.851
79	25	1.263
79	26	2.997
79	27	0.837
79	28	2.676
79	29	0.558
79	30	0.756
79	31	0.735
79	32	0.273
79	33	0.033
79	34	0.906
79	35	1.176
79	36	0.084
79	37	5.346
79	38	3.855
79	39	10.233
79	40	5.196
79	41	3.447
79	42	5.703
79	43	2.352
79	44	3.831
79	45	1.701
79	46	4.062
79	47	4.395
79	48	3.408
79	49	1.566
79	50	8.352
79	51	4.872
79	52	3.129
79	53	0.732
79	54	0.366
79	55	0.678
79	56	1.128
79	57	0.255
79	58	0.471
79	59	0.51
79	60	0.876
79	61	1.455
79	62	1.833
79	63	0.906
79	64	1.29
79	65	1.302
79	66	1.233
79	67	2.658
79	68	1.788
79	69	0.906
79	70	1.236
79	71	0.132
79	72	0.036
79	73	0.744
79	74	0.138
79	75	2.043
79	76	1.851
79	77	0.033
79	78	7.716
79	80	2.976
79	81	2.991
79	82	4.884
79	83	0.72
79	84	0.753
79	85	1.188
79	86	0.828
79	87	0.45
79	88	0.741
79	89	0.63
79	90	0.324
79	91	0.762
79	92	1.578
79	93	0.342
79	94	0.792
79	95	0.024
79	96	2.637
79	97	0.267
79	98	0.15
80	1	5.463
80	2	1.62
80	3	1.194
80	4	2.343
80	5	2.139
80	6	2.733
80	7	5.238
80	8	3.84
80	9	4.845
80	10	0.798
80	11	0.36
80	12	0.306
80	13	0.252
80	14	0.249
80	15	1.122
80	16	1.002
80	17	0.864
80	18	1.206
80	19	0.867
80	20	0.771
80	21	0.234
80	22	0.141
80	23	0.165
80	24	0.585
80	25	0.417
80	26	1.02
80	27	0.21
80	28	0.87
80	29	0.099
80	30	0.168
80	31	0.027
80	32	0.006
80	33	0.012
80	34	0.111
80	35	0.165
80	36	0.018
80	37	2.067
80	38	2.226
80	39	5.343
80	40	2.868
80	41	1.383
80	42	2.577
80	43	1.11
80	44	1.269
80	45	0.678
80	46	1.32
80	47	1.275
80	48	0.939
80	49	0.252
80	50	2.337
80	51	1.233
80	52	1.026
80	53	0.231
80	54	0.102
80	55	0.201
80	56	0.261
80	57	0.066
80	58	0.075
80	59	0.159
80	60	0.273
80	61	0.453
80	62	0.537
80	63	0.321
80	64	0.276
80	65	0.402
80	66	0.318
80	67	0.627
80	68	0.468
80	69	0.165
80	70	0.084
80	71	0.018
80	72	0.009
80	73	0.018
80	74	0.015
80	75	0.531
80	76	0.261
80	77	0.015
80	78	2.553
80	79	2.994
80	81	0.972
80	82	1.083
80	83	0.222
80	84	0.144
80	85	0.417
80	86	0.249
80	87	0.111
80	88	0.162
80	89	0.081
80	90	0.012
80	91	0.075
80	92	0.351
80	93	0.036
80	94	0.294
80	95	0.012
80	96	0.864
80	97	0.027
80	98	0.003
81	1	7.164
81	2	0.63
81	3	0.759
81	4	2.241
81	5	2.61
81	6	1.572
81	7	2.166
81	8	4.26
81	9	1.458
81	10	19.272
81	11	2.715
81	12	25.536
81	13	12.885
81	14	5.631
81	15	2.643
81	16	5.115
81	17	5.013
81	18	4.527
81	19	3.609
81	20	4.422
81	21	2.322
81	22	2.487
81	23	0.219
81	24	4.095
81	25	2.262
81	26	5.739
81	27	3.105
81	28	5.961
81	29	2.097
81	30	2.484
81	31	2.46
81	32	1.554
81	33	1.023
81	34	0.315
81	35	3.858
81	36	0.927
81	37	1.47
81	38	0.606
81	39	0.906
81	40	3.18
81	41	1.875
81	42	3.666
81	43	1.248
81	44	1.917
81	45	1.326
81	46	7.539
81	47	16.833
81	48	7.698
81	49	15.6
81	50	1.842
81	51	1.401
81	52	6.987
81	53	1.164
81	54	0.825
81	55	1.413
81	56	2.853
81	57	0.837
81	58	1.719
81	59	1.356
81	60	1.305
81	61	3.666
81	62	4.422
81	63	2.556
81	64	4.545
81	65	3.714
81	66	3.897
81	67	7.524
81	68	4.986
81	69	2.964
81	70	4.128
81	71	2.031
81	72	1.164
81	73	3.885
81	74	1.569
81	75	6.177
81	76	6.675
81	77	1.476
81	78	1.887
81	79	4.314
81	80	1.551
81	82	3.651
81	83	1.506
81	84	2.319
81	85	3.249
81	86	1.983
81	87	0.078
81	88	2.073
81	89	2.274
81	90	1.887
81	91	3.189
81	92	6.726
81	93	0.213
81	94	1.431
81	95	0.855
81	96	0.615
81	97	1.098
81	98	0.024
82	1	8.973
82	2	2.949
82	3	2.538
82	4	5.553
82	5	3.621
82	6	7.824
82	7	14.628
82	8	11.088
82	9	13.842
82	10	2.385
82	11	1.062
82	12	2.625
82	13	0.579
82	14	0.777
82	15	2.925
82	16	1.137
82	17	1.434
82	18	0.879
82	19	0.909
82	20	1.269
82	21	1.074
82	22	0.96
82	23	1.734
82	24	1.356
82	25	0.897
82	26	1.968
82	27	0.597
82	28	3.009
82	29	1.077
82	30	1.65
82	31	2.124
82	32	1.485
82	33	2.301
82	34	2.619
82	35	2.43
82	36	2.844
82	37	3.6
82	38	3.441
82	39	7.194
82	40	4.893
82	41	2.706
82	42	3.819
82	43	2.127
82	44	2.988
82	45	1.122
82	46	3.153
82	47	2.883
82	48	2.919
82	49	1.671
82	50	7.164
82	51	4.29
82	52	2.109
82	53	0.636
82	54	0.354
82	55	0.534
82	56	1.074
82	57	0.579
82	58	0.675
82	59	0.351
82	60	0.765
82	61	1.125
82	62	1.521
82	63	0.894
82	64	1.272
82	65	1.599
82	66	0.975
82	67	2.523
82	68	1.932
82	69	1.224
82	70	3.573
82	71	1.674
82	72	2.205
82	73	4.758
82	74	1.266
82	75	1.803
82	76	2.073
82	77	2.343
82	78	3.279
82	79	4.854
82	80	1.074
82	81	2.517
82	83	0.582
82	84	0.777
82	85	1.761
82	86	0.63
82	87	0.657
82	88	1.368
82	89	1.488
82	90	1.806
82	91	1.809
82	92	2.847
82	93	0.945
82	94	0.414
82	95	1.443
82	96	1.62
82	97	0.564
82	98	0.6
83	1	1.923
83	2	0.342
83	3	0.345
83	4	0.765
83	5	0.507
83	6	0.867
83	7	2.097
83	8	1.614
83	9	2.382
83	10	0.651
83	11	0.462
83	12	0.579
83	13	0.273
83	14	0.504
83	15	0.528
83	16	8.58
83	17	8.472
83	18	7.92
83	19	10.383
83	20	8.226
83	21	0.576
83	22	1.368
83	23	1.329
83	24	3.828
83	25	3.552
83	26	7.257
83	27	0.375
83	28	1.428
83	29	0.594
83	30	0.795
83	31	0.489
83	32	0.186
83	33	0.291
83	34	0.573
83	35	0.477
83	36	0.339
83	37	0.348
83	38	0.444
83	39	0.741
83	40	0.804
83	41	0.501
83	42	0.762
83	43	0.333
83	44	0.462
83	45	0.447
83	46	0.597
83	47	0.648
83	48	0.924
83	49	0.3
83	50	1.329
83	51	0.891
83	52	7.44
83	53	1.881
83	54	1.251
83	55	2.862
83	56	1.065
83	57	0.264
83	58	0.567
83	59	1.716
83	60	2.028
83	61	4.032
83	62	6.273
83	63	0.378
83	64	0.987
83	65	0.765
83	66	0.771
83	67	1.554
83	68	0.948
83	69	0.621
83	70	1.401
83	71	0.222
83	72	0.252
83	73	0.675
83	74	0.135
83	75	0.468
83	76	0.474
83	77	0.138
83	78	0.489
83	79	0.705
83	80	0.225
83	81	1.224
83	82	0.588
83	84	0.663
83	85	1.086
83	86	2.46
83	87	0.462
83	88	0.576
83	89	0.699
83	90	0.774
83	91	0.255
83	92	0.471
83	93	0.246
83	94	1.977
83	95	0.501
83	96	0.342
83	97	0.609
83	98	0.324
84	1	2.289
84	2	0.402
84	3	0.462
84	4	0.963
84	5	0.639
84	6	1.137
84	7	3.015
84	8	2.058
84	9	3.234
84	10	1.155
84	11	0.876
84	12	1.908
84	13	0.627
84	14	1.086
84	15	0.798
84	16	1.527
84	17	1.824
84	18	1.173
84	19	1.77
84	20	2.082
84	21	1.734
84	22	5.487
84	23	6.138
84	24	0.807
84	25	0.777
84	26	1.452
84	27	1.965
84	28	7.038
84	29	0.849
84	30	1.062
84	31	1.374
84	32	0.576
84	33	0.795
84	34	0.837
84	35	0.9
84	36	0.945
84	37	0.438
84	38	0.432
84	39	0.822
84	40	0.903
84	41	0.645
84	42	0.846
84	43	0.396
84	44	0.66
84	45	0.72
84	46	1.038
84	47	0.975
84	48	1.53
84	49	0.903
84	50	1.719
84	51	1.461
84	52	1.983
84	53	0.51
84	54	0.255
84	55	0.966
84	56	5.868
84	57	1.479
84	58	2.382
84	59	0.342
84	60	0.495
84	61	0.861
84	62	1.377
84	63	1.899
84	64	3.966
84	65	2.805
84	66	3.201
84	67	1.95
84	68	1.191
84	69	0.87
84	70	2.091
84	71	1.215
84	72	0.873
84	73	1.611
84	74	0.756
84	75	1.29
84	76	0.999
84	77	0.558
84	78	0.45
84	79	0.81
84	80	0.192
84	81	1.719
84	82	1.014
84	83	0.558
84	85	4.101
84	86	0.543
84	87	0.45
84	88	0.738
84	89	1.065
84	90	1.41
84	91	1.023
84	92	1.824
84	93	0.399
84	94	0.363
84	95	0.939
84	96	0.348
84	97	3.582
84	98	2.253
85	1	4.146
85	2	0.708
85	3	0.636
85	4	1.662
85	5	0.933
85	6	2.073
85	7	5.031
85	8	3.858
85	9	5.757
85	10	1.443
85	11	1.071
85	12	3.69
85	13	0.528
85	14	1.389
85	15	1.416
85	16	2.313
85	17	2.829
85	18	2.748
85	19	2.874
85	20	3.303
85	21	4.002
85	22	8.784
85	23	14.031
85	24	1.704
85	25	1.254
85	26	3.138
85	27	3.378
85	28	13.923
85	29	1.164
85	30	2.67
85	31	2.43
85	32	0.981
85	33	1.371
85	34	1.386
85	35	1.542
85	36	1.527
85	37	0.48
85	38	0.834
85	39	1.197
85	40	1.575
85	41	0.999
85	42	1.557
85	43	0.777
85	44	0.981
85	45	0.819
85	46	0.822
85	47	1.152
85	48	2.634
85	49	1.557
85	50	3.246
85	51	2.547
85	52	4.566
85	53	1.32
85	54	0.477
85	55	1.296
85	56	9.633
85	57	2.934
85	58	5.187
85	59	0.501
85	60	1.023
85	61	1.86
85	62	2.367
85	63	3.387
85	64	9.468
85	65	6.774
85	66	7.653
85	67	2.625
85	68	2.784
85	69	1.17
85	70	5.139
85	71	2.07
85	72	1.47
85	73	2.688
85	74	1.257
85	75	2.115
85	76	1.683
85	77	0.888
85	78	0.852
85	79	1.188
85	80	0.381
85	81	3.117
85	82	1.605
85	83	1.299
85	84	5.013
85	86	0.816
85	87	1.053
85	88	1.77
85	89	1.491
85	90	1.971
85	91	1.704
85	92	3.159
85	93	0.711
85	94	0.798
85	95	2.295
85	96	0.438
85	97	6.618
85	98	4.725
86	1	1.839
86	2	0.489
86	3	0.402
86	4	0.882
86	5	0.681
86	6	1.08
86	7	2.469
86	8	1.323
86	9	2.064
86	10	1.128
86	11	0.648
86	12	1.257
86	13	0.288
86	14	0.645
86	15	0.63
86	16	5.706
86	17	6.198
86	18	6.411
86	19	5.826
86	20	6.438
86	21	0.435
86	22	0.819
86	23	0.819
86	24	2.625
86	25	1.626
86	26	4.755
86	27	0.261
86	28	0.852
86	29	0.432
86	30	0.819
86	31	0.516
86	32	0.21
86	33	0.318
86	34	0.783
86	35	0.588
86	36	0.516
86	37	0.519
86	38	0.648
86	39	1.161
86	40	0.885
86	41	0.444
86	42	0.819
86	43	0.396
86	44	0.447
86	45	0.831
86	46	1.638
86	47	1.479
86	48	1.674
86	49	0.708
86	50	1.236
86	51	0.882
86	52	8.589
86	53	2.169
86	54	1.155
86	55	2.538
86	56	0.963
86	57	0.204
86	58	0.417
86	59	0.78
86	60	1.227
86	61	2.523
86	62	3.339
86	63	0.21
86	64	0.825
86	65	0.588
86	66	0.546
86	67	1.062
86	68	1.161
86	69	0.519
86	70	1.533
86	71	0.24
86	72	0.252
86	73	0.777
86	74	0.168
86	75	0.621
86	76	0.567
86	77	0.249
86	78	0.798
86	79	0.96
86	80	0.309
86	81	1.668
86	82	0.795
86	83	2.523
86	84	0.558
86	85	0.876
86	87	0.387
86	88	0.633
86	89	0.552
86	90	0.564
86	91	0.351
86	92	0.567
86	93	0.303
86	94	1.767
86	95	0.471
86	96	0.321
86	97	0.384
86	98	0.222
87	1	2.04
87	2	0.162
87	3	0.264
87	4	0.741
87	5	0.702
87	6	0.534
87	7	0.651
87	8	1.278
87	9	0.441
87	10	0.669
87	11	0.138
87	12	1.566
87	13	0.603
87	14	0.273
87	15	0.828
87	16	1.524
87	17	1.803
87	18	1.203
87	19	1.539
87	20	2.088
87	21	0.609
87	22	1.116
87	23	0.096
87	24	0.996
87	25	0.654
87	26	1.497
87	27	0.396
87	28	0.939
87	29	2.463
87	30	4.869
87	31	0.705
87	32	0.546
87	33	0.579
87	34	0.051
87	35	0.633
87	36	0.288
87	37	0.267
87	38	0.081
87	39	0.114
87	40	0.729
87	41	0.522
87	42	0.855
87	43	0.348
87	44	0.6
87	45	0.021
87	46	0.108
87	47	0.354
87	48	0.381
87	49	0.762
87	50	0.573
87	51	0.468
87	52	2.55
87	53	0.48
87	54	0.417
87	55	0.942
87	56	0.972
87	57	0.297
87	58	0.456
87	59	0.435
87	60	0.342
87	61	1.167
87	62	1.599
87	63	0.432
87	64	0.645
87	65	0.717
87	66	0.648
87	67	5.085
87	68	4.638
87	69	2.706
87	70	10.893
87	71	0.924
87	72	0.918
87	73	1.218
87	74	0.63
87	75	0.837
87	76	0.933
87	77	0.567
87	78	0.207
87	79	0.873
87	80	0.201
87	81	0.108
87	82	1.284
87	83	0.759
87	84	0.612
87	85	1.395
87	86	0.621
87	88	2.628
87	89	3.807
87	90	5.538
87	91	0.711
87	92	1.323
87	93	0.042
87	94	0.363
87	95	4.584
87	96	0.111
87	97	0.585
87	98	0.009
88	1	2.451
88	2	0.405
88	3	0.558
88	4	1.032
88	5	0.837
88	6	1.311
88	7	3.732
88	8	2.187
88	9	3.336
88	10	1.851
88	11	0.819
88	12	3.186
88	13	0.894
88	14	1.185
88	15	1.107
88	16	1.155
88	17	1.659
88	18	0.717
88	19	1.104
88	20	1.812
88	21	0.825
88	22	1.629
88	23	1.206
88	24	1.029
88	25	0.837
88	26	1.533
88	27	0.648
88	28	1.77
88	29	2.976
88	30	6.423
88	31	1.317
88	32	1.053
88	33	1.641
88	34	1.026
88	35	1.179
88	36	1.503
88	37	0.57
88	38	0.375
88	39	0.771
88	40	0.84
88	41	0.744
88	42	0.708
88	43	0.399
88	44	0.867
88	45	0.534
88	46	1.404
88	47	1.374
88	48	1.998
88	49	1.431
88	50	1.878
88	51	1.671
88	52	2.1
88	53	0.618
88	54	0.453
88	55	0.873
88	56	1.509
88	57	0.384
88	58	0.882
88	59	0.408
88	60	0.579
88	61	1.041
88	62	1.806
88	63	0.528
88	64	1.512
88	65	1.08
88	66	1.14
88	67	10.182
88	68	7.356
88	69	3.51
88	70	15.915
88	71	1.584
88	72	1.887
88	73	2.955
88	74	1.119
88	75	1.491
88	76	1.284
88	77	1.557
88	78	0.327
88	79	0.975
88	80	0.138
88	81	1.845
88	82	1.89
88	83	0.666
88	84	1.005
88	85	1.497
88	86	0.672
88	87	1.932
88	89	4.329
88	90	9.921
88	91	1.215
88	92	1.416
88	93	0.408
88	94	0.318
88	95	9.666
88	96	0.264
88	97	0.954
88	98	0.441
89	1	1.683
89	2	0.447
89	3	0.375
89	4	1.245
89	5	0.525
89	6	1.644
89	7	3.726
89	8	2.715
89	9	3.375
89	10	1.773
89	11	1.038
89	12	3.228
89	13	0.954
89	14	1.473
89	15	1.434
89	16	0.804
89	17	1.257
89	18	0.591
89	19	0.819
89	20	1.383
89	21	0.882
89	22	1.8
89	23	1.503
89	24	1.161
89	25	0.717
89	26	1.656
89	27	0.672
89	28	1.893
89	29	4.164
89	30	6.51
89	31	1.455
89	32	0.909
89	33	1.851
89	34	1.221
89	35	1.239
89	36	2.241
89	37	0.321
89	38	0.381
89	39	0.57
89	40	0.909
89	41	0.507
89	42	0.771
89	43	0.528
89	44	0.603
89	45	0.636
89	46	1.365
89	47	1.11
89	48	1.839
89	49	1.491
89	50	2.364
89	51	1.701
89	52	2.313
89	53	0.723
89	54	0.411
89	55	0.72
89	56	1.614
89	57	0.438
89	58	1.035
89	59	0.327
89	60	0.672
89	61	1.188
89	62	1.551
89	63	0.528
89	64	1.719
89	65	1.146
89	66	1.2
89	67	12.873
89	68	9.447
89	69	5.502
89	70	13.62
89	71	2.4
89	72	1.992
89	73	3.195
89	74	1.695
89	75	1.944
89	76	1.494
89	77	1.701
89	78	0.267
89	79	0.621
89	80	0.135
89	81	1.596
89	82	1.542
89	83	0.762
89	84	1.107
89	85	1.602
89	86	0.573
89	87	2.817
89	88	4.254
89	90	11.724
89	91	1.524
89	92	1.974
89	93	0.522
89	94	0.306
89	95	11.073
89	96	0.153
89	97	1.119
89	98	0.477
90	1	1.422
90	2	0.318
90	3	0.309
90	4	0.963
90	5	0.375
90	6	1.407
90	7	4.266
90	8	2.442
90	9	4.035
90	10	1.467
90	11	0.972
90	12	3.846
90	13	0.924
90	14	1.794
90	15	1.494
90	16	0.486
90	17	1.029
90	18	0.045
90	19	0.552
90	20	1.143
90	21	1.122
90	22	2.439
90	23	2.436
90	24	0.981
90	25	0.588
90	26	1.335
90	27	0.732
90	28	2.247
90	29	9.207
90	30	13.119
90	31	2.478
90	32	1.17
90	33	3.165
90	34	1.917
90	35	1.902
90	36	4.014
90	37	0.069
90	38	0.048
90	39	0.042
90	40	0.612
90	41	0.384
90	42	0.438
90	43	0.372
90	44	0.543
90	45	0.144
90	46	0.354
90	47	0.132
90	48	1.533
90	49	1.491
90	50	2.823
90	51	2.28
90	52	2.016
90	53	0.813
90	54	0.459
90	55	0.681
90	56	1.956
90	57	0.744
90	58	1.44
90	59	0.279
90	60	0.708
90	61	1.134
90	62	1.62
90	63	0.555
90	64	2.184
90	65	1.377
90	66	1.416
90	67	15.513
90	68	13.479
90	69	9.432
90	70	22.59
90	71	2.793
90	72	2.736
90	73	4.611
90	74	2.382
90	75	2.535
90	76	1.869
90	77	2.937
90	78	0.039
90	79	0.291
90	80	0.018
90	81	1.299
90	82	2.001
90	83	0.783
90	84	1.419
90	85	2.037
90	86	0.54
90	87	4.092
90	88	9.42
90	89	11.334
90	91	2.694
90	92	4.098
90	93	0.888
90	94	0.231
90	95	12.417
90	96	0.009
90	97	1.674
90	98	0.759
91	1	2.205
91	2	0.435
91	3	0.651
91	4	1.209
91	5	0.87
91	6	1.776
91	7	5.559
91	8	2.715
91	9	4.641
91	10	2.409
